Settings:,,
Use KPA,0,
KP,0.72,
KI,3.38,
KD,0,
Traj Follow Error Threshold,2.9,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,15,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 50.00, 1500.00, 1550.00, 3000.00, ",""
"Traj pressures","0.00, 7.20, 7.20, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.016,0.06,-0.06,-0.23,0
0.032,0.06,-0.06,-0.23,0
0.048,0.06,4.41,-0.16,0
0.064,1.34,7.14,0.01,0
0.08,3.35,7.14,0.01,0
0.096,3.54,3.85,0.18,0
0.112,3.9,3.85,0.18,0
0.128,4.64,3.3,0.29,0
0.144,5.19,3.3,0.29,0
0.16,5.55,2.01,0.37,0
0.176,5.92,2.01,0.37,0
0.192,6.1,1.28,0.42,0
0.208,6.47,1.28,0.42,0
0.224,6.84,0.73,0.45,0
0.24,6.84,0.73,0.45,0
0.256,7.2,0.36,0.46,0
0.272,7.2,0.36,0.46,0
0.288,7.39,-0,0.47,0
0.304,7.57,-0.19,0.47,0
0.32,7.75,-0.19,0.47,0
0.336,7.94,-0.55,0.45,0
0.352,7.94,-0.55,0.45,0
0.368,8.12,-0.74,0.43,0
0.384,8.3,-0.74,0.43,0
0.4,8.49,-1.1,0.41,0
0.416,8.49,-1.1,0.41,0
0.432,8.49,-1.29,0.37,0
0.448,8.67,-1.29,0.37,0
0.464,8.67,-1.47,0.33,0
0.48,8.67,-1.47,0.33,0
0.496,7.94,-1.47,0.29,0
0.512,8.67,-1.47,0.29,0
0.528,8.49,-1.47,0.24,0
0.544,8.3,-1.29,0.2,0
0.56,8.3,-1.29,0.2,0
0.576,8.3,-1.1,0.16,0
0.592,8.3,-1.1,0.16,0
0.608,8.3,-1.1,0.13,0
0.624,8.3,-1.1,0.13,0
0.64,8.3,-1.1,0.1,0
0.656,8.3,-1.1,0.1,0
0.672,8.3,-1.1,0.07,0
0.688,8.12,-1.1,0.07,0
0.704,8.12,-0.92,0.03,0
0.72,8.12,-0.92,0.03,0
0.736,8.12,-0.92,0.01,0
0.752,8.12,-0.92,0.01,0
0.768,8.12,-0.92,-0.02,0
0.784,8.12,-0.92,-0.05,0
0.8,8.12,-0.92,-0.05,0
0.816,8.12,-0.92,-0.08,0
0.832,7.94,-0.92,-0.08,0
0.848,7.39,-0.74,-0.1,0
0.864,5.74,-0.74,-0.1,0
0.88,5.55,1.46,-0.09,0
0.896,7.02,1.46,-0.09,0
0.912,7.39,0.18,-0.06,0
0.928,7.39,0.18,-0.06,0
0.944,7.39,-0.19,-0.06,0
0.96,7.2,-0.19,-0.06,0
0.976,7.2,-0,-0.07,0
0.992,7.39,-0,-0.07,0
1.008,7.2,-0.19,-0.07,0
1.024,7.39,-0,-0.07,0
1.04,7.39,-0,-0.07,0
1.056,7.39,-0.19,-0.08,0
1.072,7.2,-0.19,-0.08,0
1.088,7.2,-0,-0.08,0
1.104,7.2,-0,-0.08,0
1.12,7.2,-0,-0.08,0
1.136,7.2,-0,-0.08,0
1.152,7.2,-0,-0.08,0
1.168,7.2,-0,-0.08,0
1.184,7.2,-0,-0.08,0
1.2,7.2,-0,-0.08,0
1.216,7.2,-0,-0.08,0
1.232,7.2,-0,-0.08,0
1.248,7.2,-0,-0.08,0
1.264,7.02,-0,-0.08,0
1.28,7.02,-0,-0.08,0
1.296,7.2,0.18,-0.08,0
1.312,7.2,0.18,-0.08,0
1.328,7.02,-0,-0.07,0
1.344,7.02,-0,-0.07,0
1.36,7.02,0.18,-0.07,0
1.376,7.02,0.18,-0.07,0
1.392,7.02,0.18,-0.07,0
1.408,7.02,0.18,-0.07,0
1.424,7.02,0.18,-0.06,0
1.44,7.02,0.18,-0.06,0
1.456,7.02,0.18,-0.06,0
1.472,7.02,0.18,-0.06,0
1.488,7.02,0.18,-0.05,0
1.504,7.02,0.18,-0.04,0
1.52,7.02,0.18,-0.04,0
1.536,6.84,-2.56,-0.08,0
1.552,7.02,-2.56,-0.08,0
1.568,5.74,-7.02,-0.22,0
1.584,4.82,-7.02,-0.22,0
1.6,4.45,-4.82,-0.4,0
1.616,4.09,-4.82,-0.4,0
1.632,3.9,-4.09,-0.54,0
1.648,3.54,-4.09,-0.54,0
1.664,3.17,-3.54,-0.65,0
1.68,2.99,-3.54,-0.65,0
1.696,2.62,-2.99,-0.75,0
1.712,2.25,-2.99,-0.75,0
1.728,1.89,-2.25,-0.83,0
1.744,1.7,-1.89,-0.89,0
1.76,1.34,-1.89,-0.89,0
1.776,1.15,-1.34,-0.94,0
1.792,0.97,-1.34,-0.94,0
1.808,0.79,-0.97,-0.97,0
1.824,0.6,-0.97,-0.97,0
1.84,0.42,-0.6,-0.99,0
1.856,0.24,-0.6,-0.99,0
1.872,0.06,-0.24,-1.01,0
1.888,0.06,-0.24,-1.01,0
1.904,0.06,-0.06,-1.01,0
1.92,0.06,-0.06,-1.01,0
1.936,0.06,-0.06,-1.01,0
1.952,0.06,-0.06,-1.01,0
1.968,0.06,-0.06,-1.02,0
1.984,0.06,-0.06,-1.02,0
2,0.06,-0.06,-1.02,0
2.016,0.06,-0.06,-1.02,0
2.032,0.06,-0.06,-1.02,0
2.048,0.06,-0.06,-1.02,0
2.064,0.06,-0.06,-1.02,0
2.08,0.06,-0.06,-1.02,0
2.096,0.06,-0.06,-1.02,0
2.112,0.06,-0.06,-1.02,0
2.128,0.06,-0.06,-1.02,0
2.144,0.06,-0.06,-1.03,0
2.16,0.06,-0.06,-1.03,0
2.176,0.06,-0.06,-1.03,0
2.192,0.06,-0.06,-1.03,0
2.208,0.06,-0.06,-1.03,0
2.224,0.06,-0.06,-1.03,0
2.24,0.06,-0.06,-1.03,0
2.256,0.06,-0.06,-1.03,0
2.272,0.06,-0.06,-1.03,0
2.288,0.06,-0.06,-1.03,0
2.304,0.06,-0.06,-1.03,0
2.32,0.06,-0.06,-1.04,0
2.336,0.06,-0.06,-1.04,0
2.352,0.06,-0.06,-1.04,0
2.368,0.06,-0.06,-1.04,0
2.384,0.06,-0.06,-1.04,0
2.4,0.06,-0.06,-1.04,0
2.416,0.06,-0.06,-1.04,0
2.432,0.06,-0.06,-1.04,0
2.448,0.06,-0.06,-1.04,0
2.464,0.06,-0.06,-1.04,0
2.48,0.06,-0.06,-1.04,0
2.496,0.06,-0.06,-1.04,0
2.512,0.06,-0.06,-1.04,0
2.528,0.06,-0.06,-1.05,0
2.544,0.06,-0.06,-1.05,0
2.56,0.06,-0.06,-1.05,0
2.576,0.06,-0.06,-1.05,0
2.592,0.06,-0.06,-1.05,0
2.608,0.06,-0.06,-1.05,0
2.624,0.06,-0.06,-1.05,0
2.64,0.06,-0.06,-1.05,0
2.656,0.06,-0.06,-1.05,0
2.672,0.06,-0.06,-1.05,0
2.688,0.06,-0.06,-1.05,0
2.704,0.06,-0.06,-1.05,0
2.72,0.06,-0.06,-1.06,0
2.736,0.06,-0.06,-1.06,0
2.752,0.06,-0.06,-1.06,0
2.768,0.06,-0.06,-1.06,0
2.784,0.06,-0.06,-1.06,0
2.8,0.06,-0.06,-1.06,0
2.816,0.06,-0.06,-1.06,0
2.832,0.06,-0.06,-1.06,0
2.848,0.06,-0.06,-1.06,0
2.864,0.06,-0.06,-1.06,0
2.88,0.06,-0.06,-1.06,0
2.896,0.06,-0.06,-1.07,0
2.912,0.06,-0.06,-1.07,0
2.928,0.06,-0.06,-1.07,0
