Settings:,,
Use KPA,0,
KP,4,
KI,0,
KD,0,
Traj Follow Error Threshold,2.9,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,15,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 100.00, 20000.00, 20100.00, 21000.00, ",""
"Traj pressures","0.00, 5.80, 5.80, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.016,0.06,-0.06,-0.36,0
0.032,0.06,1.74,-0.34,0
0.049,0.06,1.74,-0.34,0
0.065,0.06,1.74,-0.29,0
0.081,0.06,1.74,-0.29,0
0.097,0.06,3.54,-0.21,0
0.113,0.42,3.54,-0.21,0
0.129,0.6,4.97,-0.08,0
0.145,0.79,4.97,-0.08,0
0.161,0.97,5.01,0.07,0
0.177,1.15,5.01,0.07,0
0.193,1.15,4.65,0.21,0
0.209,1.34,4.65,0.21,0
0.225,1.34,4.46,0.35,0
0.241,1.52,4.46,0.35,0
0.257,1.52,4.28,0.48,0
0.273,1.52,4.28,0.61,0
0.289,1.7,4.28,0.61,0
0.305,1.7,4.1,0.74,0
0.321,1.89,4.1,0.74,0
0.337,1.89,3.91,0.86,0
0.353,1.89,3.91,0.86,0
0.369,2.07,3.91,0.97,0
0.385,2.07,3.91,0.97,0
0.401,2.25,3.73,1.09,0
0.417,2.25,3.73,1.09,0
0.433,2.25,3.55,1.2,0
0.449,2.44,3.55,1.2,0
0.465,2.44,3.36,1.3,0
0.481,2.44,3.36,1.3,0
0.497,2.44,3.36,1.4,0
0.513,2.62,3.36,1.5,0
0.529,2.62,3.36,1.5,0
0.545,2.8,3.18,1.6,0
0.561,2.8,3.18,1.6,0
0.577,2.8,3,1.69,0
0.593,2.8,3,1.69,0
0.609,2.8,3,1.78,0
0.625,2.99,3,1.78,0
0.641,2.99,2.81,1.87,0
0.657,2.99,2.81,1.87,0
0.673,2.99,2.81,1.95,0
0.689,2.99,2.81,1.95,0
0.705,3.17,2.81,2.04,0
0.721,3.17,2.81,2.04,0
0.737,3.17,2.63,2.12,0
0.753,3.17,2.63,2.2,0
0.769,3.17,2.63,2.2,0
0.785,3.35,2.63,2.28,0
0.801,3.35,2.63,2.28,0
0.817,3.35,2.45,2.35,0
0.833,3.35,2.45,2.35,0
0.849,3.35,2.45,2.43,0
0.865,3.54,2.45,2.43,0
0.881,3.54,2.26,2.5,0
0.897,3.54,2.26,2.5,0
0.913,3.54,2.26,2.57,0
0.929,3.54,2.26,2.57,0
0.945,3.72,2.26,2.64,0
0.961,3.72,2.26,2.64,0
0.977,3.72,2.08,2.7,0
0.993,3.72,2.08,2.7,0
1.009,3.72,2.08,2.77,0
1.025,3.72,2.08,2.83,0
1.041,3.72,2.08,2.83,0
1.057,3.72,2.08,2.89,0
1.073,3.9,2.08,2.89,0
1.089,3.9,1.9,2.95,0
1.105,3.9,1.9,2.95,0
1.121,3.9,1.9,3.01,0
1.137,3.9,1.9,3.01,0
1.153,3.9,1.9,3.06,0
1.169,4.09,1.9,3.06,0
1.185,4.09,1.71,3.12,0
1.201,4.09,1.71,3.12,0
1.217,4.09,1.71,3.17,0
1.233,4.09,1.71,3.17,0
1.249,4.09,1.71,3.22,0
1.265,4.09,1.71,3.27,0
1.281,4.09,1.71,3.27,0
1.297,4.27,1.71,3.32,0
1.313,4.27,1.71,3.32,0
1.329,4.27,1.53,3.37,0
1.345,4.27,1.53,3.37,0
1.361,4.27,1.53,3.42,0
1.377,4.27,1.53,3.42,0
1.393,4.27,1.53,3.46,0
1.409,4.27,1.53,3.46,0
1.425,4.27,1.53,3.51,0
1.441,4.27,1.53,3.51,0
1.457,4.45,1.53,3.56,0
1.473,4.45,1.53,3.56,0
1.489,4.27,1.35,3.6,0
1.505,4.45,1.35,3.6,0
1.521,4.45,1.35,3.64,0
1.537,4.45,1.35,3.68,0
1.553,4.45,1.35,3.68,0
1.569,4.45,1.35,3.72,0
1.585,4.64,1.35,3.72,0
1.601,4.64,1.16,3.76,0
1.617,4.45,1.16,3.76,0
1.633,4.64,1.35,3.8,0
1.649,4.64,1.35,3.8,0
1.665,4.64,1.16,3.84,0
1.681,4.64,1.16,3.84,0
1.697,4.82,1.16,3.87,0
1.713,4.64,1.16,3.87,0
1.729,4.64,1.16,3.91,0
1.745,4.82,1.16,3.91,0
1.761,4.82,0.98,3.94,0
1.777,4.82,0.98,3.97,0
1.793,4.82,0.98,3.97,0
1.809,4.82,0.98,4,0
1.825,4.82,0.98,4,0
1.841,4.82,0.98,4.03,0
1.857,4.82,0.98,4.03,0
1.873,4.82,0.98,4.06,0
1.889,4.82,0.98,4.06,0
1.905,4.82,0.98,4.09,0
1.921,4.82,0.98,4.09,0
1.937,4.82,0.98,4.12,0
1.953,4.82,0.98,4.12,0
1.969,5,0.98,4.14,0
1.985,5,0.98,4.14,0
2.001,5,0.8,4.17,0
2.017,5,0.8,4.2,0
2.033,5,0.8,4.2,0
2.049,5,0.8,4.22,0
2.065,5,0.8,4.22,0
2.081,5,0.8,4.24,0
2.097,5,0.8,4.24,0
2.113,5,0.8,4.27,0
2.129,5,0.8,4.27,0
2.145,5,0.8,4.29,0
2.161,5,0.8,4.29,0
2.177,5,0.8,4.31,0
2.193,5.19,0.8,4.31,0
2.209,5.19,0.61,4.34,0
2.225,5.19,0.61,4.34,0
2.241,5.19,0.61,4.35,0
2.257,5.19,0.61,4.35,0
2.273,5.19,0.61,4.37,0
2.289,5.19,0.61,4.39,0
2.305,5.19,0.61,4.39,0
2.321,5.19,0.61,4.41,0
2.337,5.19,0.61,4.41,0
2.353,5.19,0.61,4.43,0
2.369,5.19,0.61,4.43,0
2.385,5.19,0.61,4.45,0
2.401,5.19,0.61,4.45,0
2.417,5.19,0.61,4.47,0
2.433,5.37,0.61,4.47,0
2.449,5.37,0.43,4.48,0
2.465,5.19,0.43,4.48,0
2.481,5.37,0.61,4.5,0
2.497,5.37,0.61,4.5,0
2.513,5.37,0.43,4.51,0
